0.0005	1.36
0.0015	1.64
0.0025	1.92
0.0035	3.13
0.0045	9.66
0.0055	4.57
0.0065	4.49
0.0075	4.73
0.0085	4.57
0.0095	6.15
0.0105	7.43
0.0115	6.33
0.0125	6.03
0.0135	4.53
0.0145	3.74
0.0155	2.68
0.0165	2.23
0.0175	1.2
0.0185	1.43
0.0195	1.65
0.0205	4.11
0.0215	7.79
0.0225	1.76
0.0235	3.69
0.0245	4.29
0.0255	3.36
0.0265	4.35
0.0275	4.44
0.0285	6.35
0.0295	6.56
0.0305	6.02
0.0315	7.07
0.0325	6.87
0.0335	8.42
0.0345	10.63
0.0355	9.48
0.0365	3.97
0.0375	2.7
0.0385	3.94
0.0395	4.91
0.0405	5.45
0.0415	6.38
0.0425	5.2
0.0435	7.23
0.0445	8.53
0.0455	7.92
0.0465	7.22
0.0475	7.67
0.0485	8.99
0.0495	10.35
0.0505	8.97
0.0515	4.81
0.0525	3.81
0.0535	3.65
0.0545	4.29
0.0555	4.05
0.0565	5.01
0.0575	5.5
0.0585	6.27
0.0595	6.21
0.0605	5.83
0.0615	6.06
0.0625	5.97
0.0635	5.25
0.0645	4.79
0.0655	4.82
0.0665	4.54
0.0675	5.12
0.0685	6.32
0.0695	6.44
0.0705	5.89
0.0715	6.07
0.0725	4.89
0.0735	4.97
0.0745	4.36
0.0755	5.09
0.0765	5.34
0.0775	5.29
0.0785	5.91
0.0795	5.2
0.0805	5.77
0.0815	4.67
0.0825	5.55
0.0835	4.1
0.0845	4.56
0.0855	4.7
0.0865	5.09
0.0875	5.73
0.0885	5.65
0.0895	5.56
0.0905	5.69
0.0915	4.92
0.0925	5
0.0935	4.61
0.0945	5.04
0.0955	4.5
0.0965	4.75
0.0975	4.55
0.0985	4.22
0.0995	4.03
0.1005	3.58
0.1015	3.19
0.1025	4
0.1035	3.73
0.1045	3.46
0.1055	3.71
0.1065	3.13
0.1075	2.71
0.1085	3.13
0.1095	2.98
0.1105	2.78
0.1115	2.89
0.1125	3.09
0.1135	2.96
0.1145	3.13
0.1155	2.7
0.1165	2.8
0.1175	2.48
0.1185	1.87
0.1195	1.69
0.1205	2.03
0.1215	1.94
0.1225	1.78
0.1235	1.59
0.1245	1.36
0.1255	1.12
0.1265	1.11
0.1275	1.02
0.1285	0.82
0.1295	0.7
0.1305	0.52
0.1315	0.46
0.1325	0.51
0.1335	0.19
0.1345	0.09
0.1355	0
0.1365	0
0.1375	0
0.1385	0
0.1395	0
0.1405	0
0.1415	0
0.1425	0
0.1435	0
0.1445	0
0.1455	0
0.1465	0
0.1475	0
0.1485	0
0.1495	0
0.1505	0
0.1515	0
0.1525	0
0.1535	0
0.1545	0
0.1555	0
0.1565	0
0.1575	0
0.1585	0
0.1595	0
0.1605	0
0.1615	0
0.1625	0
0.1635	0
0.1645	0
0.1655	0
0.1665	0
0.1675	0
0.1685	0
0.1695	0
0.1705	0
0.1715	0
0.1725	0
0.1735	0
0.1745	0
0.1755	0
0.1765	0
0.1775	0
0.1785	0
0.1795	0
0.1805	0
0.1815	0
0.1825	0
0.1835	0
0.1845	0
0.1855	0
0.1865	0
0.1875	0
0.1885	0
0.1895	0
0.1905	0
0.1915	0
0.1925	0
0.1935	0
0.1945	0
0.1955	0
0.1965	0
0.1975	0
0.1985	0
0.1995	0
