7	0.0390817
1	0.027898
12	0.0143474
8	0.00144868
0	0.0936916
12	0.0134274
12	0.0134523
0	0.0542853
12	0.0669922
14	0.0797417
8	0.0238751
1	0.0753547
7	0.0621068
1	0.0725919
5	0.0222257
1	0.096615
3	0.0495863
9	0.0174414
10	0.0351165
9	0.0454467
11	0.0562318
4	0.051696
10	0.0656865
4	0.0632481
14	0.0136141
13	0.0538755
14	0.0671705
13	0.0497251
1	0.0922884
0	0.0158189
5	0.0079596
0	0.0100434
3	0.0725662
5	0.0384608
3	0.00517535
5	0.0493048
11	0.0613735
11	0.0655577
9	0.024621
4	0.0520941
10	0.0701321
2	0.0315825
14	0.0854726
12	0.0397426
13	0.0523585
13	0.00240983
2	0.0545853
1	0.0796243
2	0.0699848
8	0.0865059
2	0.0158304
1	0.0205533
8	0.0716534
2	0.0648307
7	0.0272672
11	0.0839657
7	0.0595096
11	0.0565101
4	0.0690995
2	0.00940029
4	0.0241964
10	0.0630183
12	0.0724125
14	0.0634025
13	0.0530499
14	0.0290566
0	0.0115004
15	0.0716503
0	0.0481027
1	0.0409261
15	0.0487741
8	0.0243618
6	0.0838113
7	0.0615221
7	0.071991
11	0.0279078
7	0.0674463
9	0.066784
2	0.00345489
12	0.0678456
9	0.0372939
10	0.0663784
13	0.0878556
14	0.0370716
13	0.0127721
0	0.0268678
5	0.034886
1	0.06517
15	0.0288221
8	0.0433054
6	0.038475
1	0.0806991
11	0.00444319
1	0.00125324
11	0.0517907
1	0.0855763
11	0.0599163
9	0.0697782
13	0.0833642
14	0.0118641
0	0.0297128
14	0.0707972
5	0.0706641
4	0.0306766
0	0.0072028
5	0.0758352
4	0.0641704
5	0.00387884
2	0.045274
4	0.0590051
3	0.00916822
1	0.039159
3	0.00970557
3	0.060963
13	0.0325469
9	0.0700143
14	0.0480369
13	0.0259444
6	0.0576472
9	0.0761537
0	0.0847463
9	0.0648371
12	0.0371638
9	0.0535212
12	0.0268021
5	0.0356174
9	0.0493994
2	0.0343325
4	0.0374396
2	0.0460515
9	0.0347396
11	0.0370245
2	0.0498748
3	0.0110301
9	0.0301074
2	0.0178411
14	0.0438842
9	0.0472924
8	0.0214173
14	0.0733145
6	0.081197
7	0.0382479
6	0.0318652
12	0.0638419
6	0.0478378
10	0.0327648
6	0.0194731
1	0.0926276
6	0.0184742
15	0.0553512
1	0.0246451
11	0.0111429
15	0.00327589
1	0.0839521
2	0.0606201
8	0.0436555
14	0.08549
0	0.00908977
14	0.0272097
7	0.0347599
0	0.0926454
14	0.0277468
4	0.090999
12	0.0535627
10	0.00686876
4	0.0446011
12	0.0118336
13	0.0367184
11	0.0210853
15	0.0402541
11	0.00953505
15	0.0654968
2	0.021286
8	0.0178361
2	0.0469162
0	0.0309217
7	0.0280746
14	0.0492496
6	0.0329442
14	0.0636802
3	0.0287748
14	0.0261574
3	0.0219371
14	0.0929261
13	0.00961733
14	0.0194217
15	0.0708679
14	0.0626306
11	0.0630844
14	0.0261017
8	0.0649095
14	0.048836
2	0.0349744
14	0.0564986
7	0.00281841
14	0.0663923
7	0.0725915
10	0.0155576
6	0.053937
10	0.0322782
12	0.0380593
3	0.0618203
1	0.0391418
13	0.0229614
1	0.0624833
5	0.0432784
13	0.0307872
5	0.0684987
2	0.0420809
2	0.048124
14	0.0795509
7	0.0148594
14	0.0574883
4	0.0361612
6	0.0734877
4	0.0725446
6	0.04004
4	0.052447
6	0.0211761
12	0.0547598
6	0.0665162
3	0.0283047
15	0.0769837
1	0.0126012
15	0.0647608
13	0.0956128
15	0.0258928
5	0.0454376
15	0.0478367
5	0.0330193
7	0.0594574
5	0.00241757
7	0.0730357
10	0.0245519
5	0.0223098
7	0.0577861
6	0.0307063
5	0.0106858
3	0.04778
1	0.00784506
3	0.015919
0	0.0588015
15	0.0819049
9	0.0713048
4	0.0379429
9	0.0650356
10	0.0837965
9	0.0279322
12	0.0463372
7	0.0732409
6	0.0569696
7	0.0173836
7	0.033016
3	0.0301658
7	0.0490348
15	0.0596093
0	0.0599706
4	0.0161488
0	0.0812181
9	0.0637923
0	0.023851
9	0.0325562
5	0.0112586
9	0.0200696
8	0.0145835
9	0.0260835
3	0.0771653
8	0.0551097
10	0.101523
4	0.0726978
12	0.0342238
6	0.0345057
5	0.0634809
6	0.058389
1	0.0218075
9	0.0727382
15	0.036264
3	0.0298629
8	0.0628077
4	0.00848937
12	0.0744642
5	0.0146059
6	0.087163
1	0.0683913
6	0.0217433
15	0.0875589
6	0.0490764
8	0.0462107
6	0.0550642
8	0.0238317
5	0.0192622
8	0.0431021
5	0.0419963
1	0.0552418
3	0.0356371
1	0.0378153
